element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
556,2,1,False,False
277,3,1,False,False
273,4,1,False,False
120,5,1,False,False
302,6,2,True,False
231,7,1,False,True
37,8,1,False,False
449,9,1,False,False
164,10,1,False,False
514,11,1,False,False
99,12,0,False,False
255,13,0,False,False
506,14,0,False,False
146,15,0,False,False
