element,position,multiplier,is_captain,is_vice_captain
12,1,1,False,False
232,2,1,False,False
41,3,1,False,False
110,4,1,False,False
255,5,1,False,False
474,6,1,False,True
302,7,1,False,False
390,8,1,False,False
37,9,1,False,False
164,10,2,True,False
224,11,1,False,False
213,12,0,False,False
202,13,0,False,False
370,14,0,False,False
200,15,0,False,False
