element,position,multiplier,is_captain,is_vice_captain
70,1,1,False,False
200,2,1,False,False
259,3,1,False,False
498,4,1,False,False
272,5,1,False,False
254,6,1,False,True
478,7,1,False,False
481,8,1,False,False
184,9,1,False,False
164,10,1,False,False
366,11,2,True,False
12,12,0,False,False
55,13,0,False,False
41,14,0,False,False
197,15,0,False,False
