,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,GK,Aston Villa,Manchester City,1,2,2021-04-21,14746,2020,464702,0,0,0,0,0,0.022003192454576492,0.022003192454576492
1,0,0,0,90,GK,Liverpool,Aston Villa,2,1,2021-04-10,14739,2020,461192,0,0,0,0,0,0.011975991539657116,0.011975991539657116
2,0,0,0,90,GK,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460379,0,0,0,0,0,0.01896589621901512,0.01896589621901512
3,0,0,0,90,GK,Aston Villa,Tottenham,0,2,2021-03-21,14606,2020,458941,0,0,0,0,0,0,0
4,0,0,0,90,GK,Newcastle United,Aston Villa,1,1,2021-03-12,14712,2020,455949,0,0,0,0,0,0.015557543374598026,0.015557543374598026
5,0,0,0,90,GK,Aston Villa,Wolverhampton Wanderers,0,0,2021-03-06,14695,2020,454748,0,0,0,0,0,0.041235703974962234,0.041235703974962234
6,0,0,0,90,GK,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453796,0,0,0,0,0,0.06952666491270065,0.06952666491270065
7,0,0,0,90,GK,Leeds,Aston Villa,0,1,2021-02-27,14691,2020,452512,0,0,0,0,0,0,0
8,0,0,0,90,GK,Aston Villa,Leicester,1,2,2021-02-21,14676,2020,451147,0,0,0,0,0,0,0
9,0,0,0,90,GK,Brighton,Aston Villa,0,0,2021-02-13,14666,2020,449292,0,0,0,0,0,0.09448458254337311,0.09448458254337311
10,0,0,0,90,GK,Aston Villa,Arsenal,1,0,2021-02-06,14655,2020,447360,0,0,0,0,0,0.3770269453525543,0.3770269453525543
11,0,0,0,90,GK,Aston Villa,West Ham,1,3,2021-02-03,14645,2020,447213,0,0,0,0,0,0.2965281903743744,0.2965281903743744
12,0,0,0,90,GK,Southampton,Aston Villa,0,1,2021-01-30,14641,2020,445955,0,0,0,0,0,0.0748712494969368,0.0748712494969368
13,0,0,0,90,GK,Burnley,Aston Villa,3,2,2021-01-27,14626,2020,445104,0.07990948855876923,0,1,0,0,0.1748441904783249,0.09493469446897507
14,0,0,0,90,GK,Aston Villa,Newcastle United,2,0,2021-01-23,14535,2020,444382,0,0,0,0,0,0,0
15,0,0,0,90,GK,Manchester City,Aston Villa,2,0,2021-01-20,14089,2020,443432,0.04301387071609497,0,1,0,0,0.04301387071609497,0
16,0,0,0,90,GK,Manchester United,Aston Villa,2,1,2021-01-01,14596,2020,438883,0,0,0,0,0,0,0
17,0,0,0,90,GK,Chelsea,Aston Villa,1,1,2020-12-28,14586,2020,438362,0,0,0,0,0,0,0
18,0,0,0,90,GK,Aston Villa,Crystal Palace,3,0,2020-12-26,14576,2020,438100,0,0,0,0,0,0.042347103357315063,0.042347103357315063
19,0,0,0,90,GK,West Bromwich Albion,Aston Villa,0,3,2020-12-20,14574,2020,436977,0,0,0,0,0,0,0
20,0,0,0,90,GK,Aston Villa,Burnley,0,0,2020-12-17,14556,2020,435561,0,0,0,0,0,0.07716140896081924,0.07716140896081924
21,0,0,0,90,GK,Wolverhampton Wanderers,Aston Villa,0,1,2020-12-12,14552,2020,432766,0,0,0,0,0,0.03349585831165314,0.03349585831165314
22,0,0,0,90,GK,West Ham,Aston Villa,2,1,2020-11-30,14526,2020,430877,0,0,0,0,0,0.031448256224393845,0.031448256224393845
23,0,0,0,90,GK,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427910,0,0,0,0,0,0,0
24,0,0,0,90,GK,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427389,0,0,0,0,0,0.39323559403419495,0.39323559403419495
25,0,0,0,90,GK,Aston Villa,Southampton,3,4,2020-11-01,14495,2020,424942,0,0,0,0,0,0,0
26,0,0,0,90,GK,Aston Villa,Leeds,0,3,2020-10-23,14486,2020,422492,0,0,0,0,0,0.1262741982936859,0.1262741982936859
27,0,0,0,90,GK,Leicester,Aston Villa,0,1,2020-10-18,14479,2020,422237,0,0,0,0,0,0.3618509769439697,0.3618509769439697
28,0,0,0,90,GK,Aston Villa,Liverpool,7,2,2020-10-04,14466,2020,420634,0,0,0,0,0,0.5328922271728516,0.5328922271728516
29,0,0,0,90,GK,Fulham,Aston Villa,0,3,2020-09-28,14114,2020,418646,0,0,0,0,0,0,0
30,0,0,0,90,GK,Aston Villa,Sheffield United,1,0,2020-09-21,14104,2020,416891,0,0,0,0,0,0.03142819181084633,0.03142819181084633
31,0,0,0,90,GK,Arsenal,Watford,3,2,2020-07-26,12014,2019,411201,0,0,0,0,0,0.2612711787223816,0.2612711787223816
32,0,0,0,90,GK,Aston Villa,Arsenal,1,0,2020-07-21,12003,2019,410522,0,0,0,0,0,0,0
33,0,0,0,90,GK,Arsenal,Liverpool,2,1,2020-07-15,11993,2019,408837,0,0,0,0,0,0,0
34,0,0,0,90,GK,Tottenham,Arsenal,2,1,2020-07-12,11990,2019,408000,0,0,0,0,0,0,0
35,0,0,0,90,GK,Arsenal,Leicester,1,1,2020-07-07,11973,2019,406363,0,0,0,0,0,0,0
36,0,0,0,90,GK,Wolverhampton Wanderers,Arsenal,0,2,2020-07-04,11972,2019,405318,0,0,0,0,0,0,0
37,0,0,0,90,GK,Arsenal,Norwich,4,0,2020-07-01,11953,2019,404405,0,0,0,0,0,0.3254374861717224,0.3254374861717224
38,0,0,0,90,GK,Southampton,Arsenal,0,2,2020-06-25,11952,2019,402656,0,0,0,0,0,0.2895822823047638,0.2895822823047638
39,0,0,0,51,Sub,Brighton,Arsenal,2,1,2020-06-20,11941,2019,401293,0,0,0,0,0,0.03158089891076088,0.03158089891076088
40,0,0,0,90,GK,Real Madrid,Getafe,3,1,2018-03-03,8142,2017,221399,0,0,0,0,0,0,0
41,0,0,0,90,GK,Getafe,Deportivo La Coruna,3,0,2018-02-28,8130,2017,220227,0,0,0,0,0,0,0
42,0,0,0,90,GK,Getafe,Athletic Club,2,2,2018-01-19,8073,2017,208809,0,0,0,0,0,0.05034490302205086,0.05034490302205086
43,0,0,0,90,GK,Getafe,Malaga,1,0,2018-01-12,8068,2017,207408,0,0,0,0,0,0,0
44,0,0,0,90,GK,Atletico Madrid,Getafe,2,0,2018-01-06,8050,2017,206836,0,0,0,0,0,0.3014644384384155,0.3014644384384155
45,0,0,0,90,GK,Crystal Palace,Arsenal,3,0,2017-04-10,3459,2016,133149,0,0,0,0,0,0.04809415340423584,0.04809415340423584
46,0,0,0,90,GK,Arsenal,West Ham,3,0,2017-04-05,3440,2016,133300,0,0,0,0,0,0.11649701744318008,0.11649701744318008
47,0,0,0,90,GK,Stoke,Arsenal,3,2,2014-12-06,4601,2014,23105,0,0,0,0,0,0.32180362939834595,0.32180362939834595
48,0,0,0,90,GK,Arsenal,Southampton,1,0,2014-12-03,4598,2014,21643,0,0,0,0,0,0,0
49,0,0,0,90,GK,West Bromwich Albion,Arsenal,0,1,2014-11-29,4679,2014,21442,0,0,0,0,0,0.06228720024228096,0.06228720024228096
50,0,0,0,29,Sub,Arsenal,Manchester United,1,2,2014-11-22,4675,2014,18806,0,0,0,0,0,0.028996551409363747,0.028996551409363747
