,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,MC,West Bromwich Albion,Southampton,3,0,2021-04-12,14743,2020,462373,0,0,0,0,0,0.19325493276119232,0.19325493276119232
1,0,2,0.047971490770578384,90,MC,Southampton,Burnley,3,2,2021-04-04,14733,2020,460036,0,0,0,0,0.047971490770578384,1.1369259357452393,1.0889544486999512
2,0,0,0,90,MC,Southampton,Brighton,1,2,2021-03-14,14713,2020,456747,0.01916486583650112,0,1,0,0,0.14686334133148193,0.14686334133148193
3,0,0,0,24,Sub,Manchester City,Southampton,5,2,2021-03-10,14761,2020,455784,0,0,0,0,0,0,0
4,0,0,0,90,MC,Sheffield United,Southampton,0,2,2021-03-06,14701,2020,454654,0.06379292160272598,0,2,0,0,0.5860958099365234,0.5417654514312744
5,0,0,0,60,MC,Southampton,Aston Villa,0,1,2021-01-30,14641,2020,445948,0.05185579136013985,0,2,0,0,0.08713234961032867,0.07030537724494934
6,0,2,0.44108471274375916,90,MC,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445013,0,0,0,0,0.44108471274375916,0.25537949800491333,0.25537949800491333
7,0,0,0,89,MC,Leicester,Southampton,2,0,2021-01-16,14619,2020,442497,0,0,0,0,0,0.0488295741379261,0.0488295741379261
8,0,0,0,90,MC,Southampton,Liverpool,1,0,2021-01-04,14598,2020,439916,0,0,0,0,0,0.024679342284798622,0.024679342284798622
9,0,0,0,90,MC,Fulham,Southampton,0,0,2020-12-26,14577,2020,438094,0,0,0,0,0,0,0
10,0,0,0,2,Sub,Southampton,Sheffield United,3,0,2020-12-13,14551,2020,433444,0,0,0,0,0,0,0
11,0,0,0,1,Sub,Southampton,Manchester United,2,3,2020-11-29,14534,2020,430378,0,0,0,0,0,0,0
12,0,0,0,1,Sub,Wolverhampton Wanderers,Southampton,1,1,2020-11-23,14524,2020,429164,0,0,0,0,0,0,0
13,0,0,0,10,Sub,Aston Villa,Southampton,3,4,2020-11-01,14495,2020,424968,0,0,0,0,0,0,0
14,0,0,0,3,Sub,Southampton,Everton,2,0,2020-10-25,14492,2020,423553,0,0,0,0,0,0.021091578528285027,0.021091578528285027
15,0,0,0,1,Sub,Chelsea,Southampton,3,3,2020-10-17,14475,2020,421149,0.037903156131505966,0,1,0,0,0.037903156131505966,0
16,0,1,0.014788145199418068,88,DMC,Angers,Brest,3,2,2020-09-27,14219,2020,417963,0,0,0,0,0.014788145199418068,0.31839340925216675,0.30360525846481323
17,0,0,0,90,DMC,Brest,Lorient,3,2,2020-09-20,14211,2020,416294,0,0,0,0,0,0.37741971015930176,0.37741971015930176
18,0,0,0,90,DMC,Dijon,Brest,0,2,2020-09-13,14196,2020,414903,0.4069794714450836,0,2,0,0,1.1909184455871582,0.783939003944397
19,0,0,0,89,DMC,Brest,Marseille,2,3,2020-08-30,13988,2020,414385,0.02281961962580681,0,1,0,0,0.20042303204536438,0.20042303204536438
20,0,0,0,90,DMC,Nimes,Brest,4,0,2020-08-23,13985,2020,413552,0,0,0,0,0,0,0
