,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,GK,Manchester City,Burnley,5,0,2020-11-28,14533,2020,429622,0,0,0,0,0,0.007730923593044281,0.007730923593044281
