,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,GK,Liverpool,Newcastle United,1,1,2021-04-24,14760,2020,465121,0,0,0,0,0,0.2008446305990219,0.2008446305990219
1,0,0,0,90,GK,Leeds,Liverpool,1,1,2021-04-19,14749,2020,463989,0,0,0,0,0,0.11673235893249512,0.11673235893249512
2,0,0,0,90,GK,Liverpool,Aston Villa,2,1,2021-04-10,14739,2020,461178,0,0,0,0,0,0.022879287600517273,0.022879287600517273
3,0,0,0,90,GK,Arsenal,Liverpool,0,3,2021-04-03,14725,2020,459957,0,0,0,0,0,0.4422866702079773,0.4422866702079773
4,0,0,0,90,GK,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15,14714,2020,457434,0,0,0,0,0,0,0
5,0,0,0,90,GK,Liverpool,Fulham,0,1,2021-03-07,14699,2020,455132,0,0,0,0,0,0.062449861317873,0.062449861317873
6,0,0,0,90,GK,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454249,0,0,0,0,0,0,0
7,0,0,0,90,GK,Liverpool,Everton,0,2,2021-02-20,14680,2020,450878,0,0,0,0,0,0.028156878426671028,0.028156878426671028
8,0,0,0,90,GK,Leicester,Liverpool,3,1,2021-02-13,14670,2020,448835,0,0,0,0,0,0.037623923271894455,0.037623923271894455
9,0,0,0,90,GK,Liverpool,Manchester City,1,4,2021-02-07,14659,2020,448435,0,0,0,0,0,0,0
10,0,0,0,90,GK,West Ham,Liverpool,1,3,2021-01-31,14639,2020,446427,0,0,0,0,0,0.15558481216430664,0.15558481216430664
11,0,0,0,90,GK,Tottenham,Liverpool,1,3,2021-01-28,14633,2020,445243,0,0,0,0,0,0,0
12,0,0,0,90,GK,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443715,0,0,0,0,0,0.15590240061283112,0.15590240061283112
13,0,0,0,90,GK,Liverpool,Manchester United,0,0,2021-01-17,14620,2020,442830,0,0,0,0,0,0.201219841837883,0.201219841837883
14,0,0,0,90,GK,Southampton,Liverpool,1,0,2021-01-04,14598,2020,439923,0,0,0,0,0,0.3066117763519287,0.3066117763519287
15,0,0,0,90,GK,Newcastle United,Liverpool,0,0,2020-12-30,14591,2020,438736,0,0,0,0,0,0,0
16,0,0,0,90,GK,Liverpool,West Bromwich Albion,1,1,2020-12-27,14580,2020,438266,0,0,0,0,0,0.2723347246646881,0.2723347246646881
