,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,DC,Fiorentina,AC Milan,2,3,2021-03-21,15701,2020,458870,0,0,0,0,0,0.7286363244056702,0.7286363244056702
1,0,0,0,90,DC,AC Milan,Napoli,0,1,2021-03-14,15690,2020,457331,0,0,0,0,0,0.5327660441398621,0.5327660441398621
2,0,0,0,90,DC,Verona,AC Milan,0,2,2021-03-07,15682,2020,455094,0,0,0,0,0,0.27263033390045166,0.27263033390045166
3,0,1,0.4432215392589569,90,DC,Roma,AC Milan,1,2,2021-02-28,15663,2020,453369,0,0,0,0,0.4432215392589569,0.30654287338256836,0.30654287338256836
4,0,0,0,26,Sub,Spezia,AC Milan,2,0,2021-02-13,15642,2020,449278,0,0,0,0,0,0,0
5,0,0,0,90,DC,AC Milan,Crotone,4,0,2021-02-07,15628,2020,448258,0,0,0,0,0,0.017511354759335518,0.017511354759335518
6,0,0,0,90,DC,Bologna,AC Milan,1,2,2021-01-30,15619,2020,445456,0,0,0,0,0,0.6096428036689758,0.6096428036689758
7,0,0,0,43,Sub,Chelsea,Liverpool,0,2,2020-09-20,14102,2020,427505,0,0,0,0,0,0.0727275162935257,0.0727275162935257
8,0,0,0,65,DC,Bournemouth,Chelsea,2,2,2020-02-29,11914,2019,387495,0,0,0,0,0,0.14895090460777283,0.14895090460777283
9,0,1,0.043709173798561096,64,DC,Arsenal,Chelsea,1,2,2019-12-29,11833,2019,372880,0,0,0,0,0.043709173798561096,0.043709173798561096,0
10,0,1,0.18797968327999115,90,DC,Chelsea,Southampton,0,2,2019-12-26,11825,2019,372452,0,0,0,0,0.18797968327999115,0,0
11,0,0,0,90,DC,Tottenham,Chelsea,0,2,2019-12-22,11820,2019,372272,0,0,0,0,0,0.10794543474912643,0.10794543474912643
12,0,1,0.18007777631282806,90,DC,Chelsea,West Ham,0,1,2019-11-30,11774,2019,366181,0,0,0,0,0.18007777631282806,0.018453707918524742,0.018453707918524742
13,0,1,0.07365231961011887,90,DC,Manchester City,Chelsea,2,1,2019-11-23,11769,2019,364921,0,0,0,0,0.07365231961011887,0.11865996569395065,0.11865996569395065
14,0,0,0,90,DC,Chelsea,Crystal Palace,2,0,2019-11-09,11754,2019,362889,0,0,0,0,0,0.43295225501060486,0.43295225501060486
15,0,0,0,90,DC,Watford,Chelsea,1,2,2019-11-02,11751,2019,361765,0.02430623397231102,0,1,0,0,0.3155488073825836,0.3155488073825836
16,0,0,0,90,DC,Burnley,Chelsea,2,4,2019-10-26,11735,2019,359602,0.024570461362600327,0,1,0,0,0.15853501856327057,0.15853501856327057
17,0,1,0.02972838655114174,90,DC,Chelsea,Newcastle United,1,0,2019-10-19,11725,2019,357783,0,0,0,0,0.02972838655114174,0.28799667954444885,0.28799667954444885
18,0,0,0,90,DC,Southampton,Chelsea,1,4,2019-10-06,11718,2019,356876,0,0,0,0,0,0.13006941974163055,0.13006941974163055
19,0,0,0,90,DC,Chelsea,Brighton,2,0,2019-09-28,11708,2019,354612,0,0,0,0,0,0.4080673158168793,0.4080673158168793
20,0,1,0.03266121447086334,90,DC,Chelsea,Liverpool,1,2,2019-09-22,11701,2019,353111,0.022279933094978333,0,1,0,0.03266121447086334,1.0261986255645752,1.0039186477661133
21,1,1,0.015166827477514744,90,DC,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14,11688,2019,349053,0,0,0,1,0.015166827477514744,0.9766103029251099,0.9766103029251099
22,0,0,0,90,DC,Chelsea,Sheffield United,2,2,2019-08-31,11675,2019,347429,0.048719972372055054,0,1,0,0,0.8874583840370178,0.8874583840370178
23,0,0,0,29,Sub,Chelsea,Leicester,1,1,2016-05-15,452,2015,57671,0,0,0,0,0,0,0
