,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,47,MC,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470414,0,0,0,0,0,0.07066275924444199,0.07066275924444199
1,0,1,0.05113431066274643,90,MC,Manchester City,Chelsea,1,2,2021-05-08,14781,2020,468859,0.10524110496044159,0,2,0,0.05113431066274643,0.2967776656150818,0.15953609347343445
2,0,0,0,90,MC,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467101,0.018417250365018845,0,1,0,0,0,0
3,0,0,0,24,Sub,Chelsea,Manchester City,1,3,2021-01-03,14603,2020,439710,0,0,0,0,0,0.09344805032014847,0.09344805032014847
4,0,0,0,5,Sub,Everton,Chelsea,1,0,2020-12-12,14546,2020,433313,0,0,0,0,0,0.0827835202217102,0.0827835202217102
5,0,0,0,84,MC,Crystal Palace,Chelsea,2,3,2020-07-07,11977,2019,406263,0.017707034945487976,0,1,0,0,1.0221807956695557,1.0044738054275513
6,0,0,0,9,Sub,Chelsea,Watford,3,0,2020-07-04,11964,2019,405465,0,0,0,0,0,0.13654668629169464,0.13654668629169464
7,0,0,0,1,Sub,Chelsea,Manchester City,2,1,2020-06-25,11946,2019,402741,0.10828632116317749,0,1,0,0,0.10828632116317749,0
8,0,1,0.028427353128790855,90,MC,Chelsea,Everton,4,0,2020-03-08,11925,2019,387814,0.021342676132917404,0,1,0,0.028427353128790855,0.6184444427490234,0.5971018075942993
9,0,0,0,1,Sub,Chelsea,Crystal Palace,2,0,2019-11-09,11754,2019,362899,0.04068966954946518,0,1,0,0,0.04068966954946518,0
10,0,0,0,5,Sub,Chelsea,Sheffield United,2,2,2019-08-31,11675,2019,347439,0,0,0,0,0,0,0
