,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,DMR,Wolverhampton Wanderers,Sheffield United,1,0,2021-04-17,14754,2020,463118,0,0,0,0,0,0.10855203866958618,0.10855203866958618
1,0,0,0,90,DMR,Sheffield United,Arsenal,0,3,2021-04-11,14741,2020,462207,0,0,0,0,0,0.08218450844287872,0.08218450844287872
2,0,0,0,44,DC,Leeds,Sheffield United,2,1,2021-04-03,14729,2020,459660,0,0,0,0,0,0,0
3,0,0,0,90,DMR,Leicester,Sheffield United,5,0,2021-03-14,14710,2020,456878,0,0,0,0,0,0,0
4,0,0,0,90,DC,Sheffield United,Southampton,0,2,2021-03-06,14701,2020,454634,0,0,0,0,0,0.0649862140417099,0.0649862140417099
5,0,1,0.05033960938453674,90,DMR,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453786,0.40823328495025635,1,1,0,0.05033960938453674,0.5366063714027405,0.0780334621667862
6,0,0,0,90,DMR,Sheffield United,Liverpool,0,2,2021-02-28,14694,2020,453328,0,0,0,0,0,0.08451554924249649,0.08451554924249649
7,0,0,0,90,DMR,Fulham,Sheffield United,1,0,2021-02-20,14679,2020,450985,0,0,0,0,0,0,0
8,0,0,0,43,DMR,Sheffield United,West Bromwich Albion,2,1,2021-02-02,14649,2020,446715,0,0,0,0,0,0.015235794708132744,0.015235794708132744
9,0,0,0,90,DR,Manchester City,Sheffield United,1,0,2021-01-30,14642,2020,445636,0,0,0,0,0,0.040355134755373,0.040355134755373
10,0,0,0,90,DMR,Manchester United,Sheffield United,1,2,2021-01-27,14628,2020,445219,0.0439084991812706,0,1,0,0,0.32794904708862305,0.32794904708862305
11,0,1,0.017009053379297256,90,DMR,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438420,0.01852375827729702,0,1,0,0.017009053379297256,0.24728649854660034,0.2117536962032318
12,0,0,0,90,DMR,Sheffield United,Everton,0,1,2020-12-26,14582,2020,438160,0,0,0,0,0,0,0
13,0,0,0,90,DR,Brighton,Sheffield United,1,1,2020-12-20,14565,2020,436431,0,0,0,0,0,0,0
14,0,0,0,90,DR,Sheffield United,Manchester United,2,3,2020-12-17,14560,2020,435620,0.03633948788046837,0,1,0,0,0.19300328195095062,0.15666380524635315
15,0,0,0,90,DR,Southampton,Sheffield United,3,0,2020-12-13,14551,2020,433446,0,0,0,0,0,0,0
16,0,0,0,90,DR,Sheffield United,Leicester,1,2,2020-12-06,14541,2020,432025,0,0,0,0,0,0.08602159470319748,0.08602159470319748
17,0,3,0.830536425113678,90,DMR,West Bromwich Albion,Sheffield United,1,0,2020-11-28,14527,2020,429955,0.49280887842178345,0,2,0,0.830536425113678,1.8418662548065186,1.0113298892974854
18,0,1,0.06658007949590683,90,DMR,Sheffield United,West Ham,0,1,2020-11-22,14522,2020,428526,0.12991571426391602,0,1,0,0.06658007949590683,0.32369908690452576,0.12720328569412231
19,0,2,0.11067421734333038,90,DMR,Chelsea,Sheffield United,4,1,2020-11-07,14507,2020,426503,0.0737019032239914,0,2,0,0.11067421734333038,0.13289983570575714,0.02222561091184616
20,0,0,0,90,DR,Sheffield United,Manchester City,0,1,2020-10-31,14502,2020,424222,0,0,0,0,0,0,0
21,0,1,0.04216139763593674,90,DMR,Liverpool,Sheffield United,2,1,2020-10-24,14490,2020,423228,0.0781707838177681,0,1,0,0.04216139763593674,0.24878576397895813,0.1284535825252533
22,0,0,0,90,DMR,Sheffield United,Fulham,1,1,2020-10-18,14482,2020,421665,0.34523311257362366,0,1,0,0,0.34523311257362366,0.34523311257362366
23,0,0,0,90,DMR,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420302,0.04714607819914818,1,1,0,0,0.05500360578298569,0.007857529446482658
24,0,2,0.12823565304279327,90,DMR,Sheffield United,Leeds,0,1,2020-09-27,14110,2020,417855,0,0,0,0,0.12823565304279327,0.14727461338043213,0.019038954749703407
25,0,0,0,90,DMR,Aston Villa,Sheffield United,1,0,2020-09-21,14104,2020,416907,0,0,0,0,0,0.04783925414085388,0.04783925414085388
26,0,1,0.0328814759850502,90,DMR,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14,14094,2020,415304,0.6307310461997986,0,1,0,0.0328814759850502,0.7814176678657532,0.7485361695289612
27,0,0,0,90,DMR,Southampton,Sheffield United,3,1,2020-07-26,12015,2019,411431,0,0,0,0,0,0.07782580703496933,0.07782580703496933
28,0,1,0.0779515877366066,90,DMR,Sheffield United,Everton,0,1,2020-07-20,12009,2019,410367,0.13375040888786316,0,2,0,0.0779515877366066,0.363165020942688,0.21677139401435852
29,0,0,0,90,DMR,Leicester,Sheffield United,2,0,2020-07-16,11998,2019,409130,0.0161108560860157,0,1,0,0,0.0161108560860157,0.0161108560860157
30,0,0,0,90,DMR,Sheffield United,Chelsea,3,0,2020-07-11,11989,2019,407507,0.06526556611061096,0,1,0,0,0.16423889994621277,0.16423889994621277
31,0,1,0.1276949793100357,90,DMR,Sheffield United,Wolverhampton Wanderers,1,0,2020-07-08,11980,2019,406544,0.05773579329252243,0,1,0,0.1276949793100357,0.18543076515197754,0
32,0,0,0,90,DMR,Burnley,Sheffield United,1,1,2020-07-05,11963,2019,405561,0,0,0,0,0,0.28100866079330444,0.28100866079330444
33,0,1,0.023052599281072617,90,DMR,Sheffield United,Tottenham,3,1,2020-07-02,11960,2019,404814,0,0,0,0,0.023052599281072617,0.7330442070960999,0.7099916338920593
34,0,1,0.05304141715168953,90,DMR,Manchester United,Sheffield United,3,0,2020-06-24,11950,2019,402323,0,0,0,0,0.05304141715168953,0.06831949949264526,0.06831949949264526
35,0,0,0,90,DMR,Newcastle United,Sheffield United,3,0,2020-06-21,11938,2019,401621,0.4214437007904053,0,3,0,0,0.5283876061439514,0.17843833565711975
36,0,0,0,90,DMR,Aston Villa,Sheffield United,0,0,2020-06-17,11913,2019,400341,0,0,0,0,0,0,0
37,0,0,0,90,DMR,Sheffield United,Norwich,1,0,2020-03-07,11929,2019,387674,0,0,0,0,0,0.40333980321884155,0.40333980321884155
38,0,0,0,90,DMR,Sheffield United,Brighton,1,1,2020-02-22,11909,2019,387156,0.16308633983135223,0,2,0,0,0.4997083246707916,0.3366219997406006
39,0,0,0,90,DMR,Sheffield United,Bournemouth,2,1,2020-02-09,11900,2019,386909,0,0,0,0,0,0,0
40,0,0,0,90,DMR,Crystal Palace,Sheffield United,0,1,2020-02-01,11885,2019,386706,0,0,0,0,0,0,0
41,0,0,0,90,DMR,Sheffield United,Manchester City,0,1,2020-01-21,11875,2019,386366,0.011310401372611523,0,1,0,0,0,0
42,0,0,0,90,DMR,Arsenal,Sheffield United,1,1,2020-01-18,11863,2019,386160,0,0,0,0,0,0,0
43,0,1,0.11348018050193787,90,DMR,Sheffield United,West Ham,1,0,2020-01-10,11855,2019,385744,0.04052169993519783,0,1,0,0.11348018050193787,0.19391903281211853,0.03991715610027313
44,0,0,0,90,DMR,Liverpool,Sheffield United,2,0,2020-01-02,11847,2019,385730,0,0,0,0,0,0,0
45,0,0,0,90,DMR,Manchester City,Sheffield United,2,0,2019-12-29,11837,2019,372937,0,0,0,0,0,0.3567942976951599,0.3567942976951599
46,0,0,0,90,DMR,Sheffield United,Watford,1,1,2019-12-26,11830,2019,372565,0.01954372599720955,0,1,0,0,0.07194570451974869,0.05240197852253914
47,0,0,0,90,DMR,Brighton,Sheffield United,0,1,2019-12-21,11815,2019,371470,0.04566223546862602,0,1,0,0,0.1657145470380783,0.12005231529474258
48,0,0,0,90,DMR,Sheffield United,Aston Villa,2,0,2019-12-14,11810,2019,369826,0,0,0,0,0,0.9997527599334717,0.9997527599334717
49,1,1,0.07661748677492142,90,DMR,Norwich,Sheffield United,1,2,2019-12-08,11799,2019,369012,0.0571085587143898,1,1,1,0.07661748677492142,0.13372604548931122,0.0571085587143898
50,0,0,0,90,DMR,Sheffield United,Newcastle United,0,2,2019-12-05,11786,2019,367806,0.06460393965244293,0,2,0,0,0.31021207571029663,0.31021207571029663
51,0,0,0,90,DMR,Wolverhampton Wanderers,Sheffield United,1,1,2019-12-01,11780,2019,366773,0.30866295099258423,1,1,0,0,0.44985124468803406,0.44985124468803406
52,0,0,0,90,DMR,Sheffield United,Manchester United,3,3,2019-11-24,11770,2019,365573,0,0,0,0,0,0,0
53,1,1,0.0398586206138134,90,DMR,Tottenham,Sheffield United,1,1,2019-11-09,11759,2019,363152,0,0,0,1,0.0398586206138134,0.05763261392712593,0.01777399145066738
54,0,0,0,90,DMR,Sheffield United,Burnley,3,0,2019-11-02,11750,2019,361640,0,0,0,0,0,0.08819691836833954,0.08819691836833954
55,0,2,0.11757361143827438,90,DMR,West Ham,Sheffield United,1,1,2019-10-26,11742,2019,359409,0,0,0,0,0.11757361143827438,0.168466255068779,0.05089263990521431
56,0,1,0.05458005145192146,90,DMR,Sheffield United,Arsenal,1,0,2019-10-21,11730,2019,358952,0,0,0,0,0.05458005145192146,0.07612095028162003,0.021540900692343712
57,0,0,0,90,DMR,Watford,Sheffield United,0,0,2019-10-05,11719,2019,356265,0,0,0,0,0,0.050594884902238846,0.050594884902238846
58,0,0,0,90,DMR,Sheffield United,Liverpool,0,1,2019-09-28,11703,2019,354335,0.05996185913681984,0,1,0,0,0.5719838738441467,0.5120220184326172
59,0,0,0,90,DMR,Everton,Sheffield United,0,2,2019-09-21,11698,2019,352231,0,0,0,0,0,0,0
60,0,0,0,90,DMR,Sheffield United,Southampton,0,1,2019-09-14,11686,2019,349068,0.12167204171419144,0,2,0,0,0.6767176389694214,0.6411166191101074
61,0,0,0,90,DMR,Chelsea,Sheffield United,2,2,2019-08-31,11675,2019,347444,0,0,0,0,0,0.415235310792923,0.415235310792923
62,0,2,0.06018049269914627,90,DMR,Sheffield United,Leicester,1,2,2019-08-24,11665,2019,344012,0.03886888176202774,1,1,0,0.06018049269914627,0.5061943531036377,0.4071449935436249
63,0,0,0,90,DMR,Sheffield United,Crystal Palace,1,0,2019-08-18,11660,2019,342456,0,0,0,0,0,0,0
64,0,1,0.01897476054728031,90,DMR,Bournemouth,Sheffield United,1,1,2019-08-10,11645,2019,341224,0,0,0,0,0.01897476054728031,0.10455305874347687,0.10455305874347687
