,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,3,0.16819700598716736,90,MC,Burnley,Newcastle United,1,2,2021-04-11,14736,2020,461578,0,0,0,0,0.16819700598716736,0.18593385815620422,0.1638602465391159
1,0,0,0,90,MC,Southampton,Burnley,3,2,2021-04-04,14733,2020,460050,0.025107726454734802,0,1,0,0,0.16586962342262268,0.14076189696788788
2,0,2,0.12443570047616959,90,MC,Everton,Burnley,1,2,2021-03-13,14707,2020,456564,0,0,0,0,0.12443570047616959,0.31719377636909485,0.19275808334350586
3,0,0,0,90,MC,Burnley,Arsenal,1,1,2021-03-06,14697,2020,454376,0,0,0,0,0,0.3621920943260193,0.3621920943260193
4,0,1,0.07066486775875092,90,MR,Burnley,Leicester,1,1,2021-03-03,14716,2020,453761,0,0,0,0,0.07066486775875092,0.12674908339977264,0.12674908339977264
5,0,1,0.010701829567551613,90,MR,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452983,0,0,0,0,0.010701829567551613,0.010701829567551613,0
6,0,2,0.07903901487588882,90,MR,Burnley,West Bromwich Albion,0,0,2021-02-20,14678,2020,450707,0.013540545478463173,0,1,0,0.07903901487588882,0.15613722801208496,0.09996378421783447
7,0,0,0,23,Sub,Burnley,Fulham,1,1,2021-02-17,14602,2020,450176,0,0,0,0,0,0,0
8,0,2,0.02939724177122116,47,MC,Burnley,Aston Villa,3,2,2021-01-27,14626,2020,445097,0,0,0,0,0.02939724177122116,0.02939724177122116,0
9,0,0,0,90,MC,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443735,0,0,0,0,0,0.08196410536766052,0.08196410536766052
10,0,1,0.05349218472838402,90,MC,West Ham,Burnley,1,0,2021-01-16,14623,2020,442292,0.017517944797873497,0,1,0,0.05349218472838402,0.09081932157278061,0.019809193909168243
11,0,1,0.013077564537525177,90,MC,Burnley,Manchester United,0,1,2021-01-12,14088,2020,441823,0.01713516004383564,0,1,0,0.013077564537525177,0.03114621341228485,0.018068648874759674
12,0,0,0,90,MC,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438410,0,0,0,0,0,0,0
13,0,2,0.03471110016107559,90,MC,Leeds,Burnley,1,0,2020-12-27,14578,2020,438233,0.035705793648958206,0,1,0,0.03471110016107559,0.12779128551483154,0.07494332641363144
14,0,2,0.10297658294439316,90,MC,Burnley,Wolverhampton Wanderers,2,1,2020-12-21,14566,2020,437084,0,0,0,0,0.10297658294439316,0.4981333911418915,0.46313321590423584
15,0,0,0,90,MC,Aston Villa,Burnley,0,0,2020-12-17,14556,2020,435580,0.07729806751012802,0,1,0,0,0.12556712329387665,0.12556712329387665
16,0,1,0.09228692203760147,90,MC,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434075,0,0,0,0,0.09228692203760147,0.028489669784903526,0.028489669784903526
17,0,2,0.14260968565940857,90,MC,Burnley,Everton,1,1,2020-12-05,14537,2020,431050,0,0,0,0,0.14260968565940857,0.09821794182062149,0.06604751944541931
18,0,0,0,90,MC,Burnley,Crystal Palace,1,0,2020-11-23,14516,2020,429088,0,0,0,0,0,0,0
19,0,0,0,90,MC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425856,0,0,0,0,0,0,0
20,0,0,0,90,MR,Burnley,Chelsea,0,3,2020-10-31,14496,2020,424497,0.019796879962086678,0,1,0,0,0.34377291798591614,0.3239760398864746
21,0,2,0.07357528805732727,90,MC,Burnley,Tottenham,0,1,2020-10-26,14488,2020,424049,0.08227480947971344,0,2,0,0.07357528805732727,0.1949472278356552,0.15936966240406036
22,0,0,0,90,MC,West Bromwich Albion,Burnley,0,0,2020-10-19,14484,2020,422365,0,0,0,0,0,0.06753119081258774,0.06753119081258774
23,0,0,0,90,MR,Newcastle United,Burnley,3,1,2020-10-03,14472,2020,419797,0.09299547970294952,0,1,0,0,0.03972260281443596,0.03972260281443596
24,0,3,0.12957488000392914,90,MR,Burnley,Southampton,0,1,2020-09-26,14109,2020,417678,0,0,0,0,0.12957488000392914,0.13813072443008423,0.07888679206371307
25,0,2,0.1064140647649765,90,MC,Leicester,Burnley,4,2,2020-09-20,14103,2020,416731,0.22964505851268768,0,2,0,0.1064140647649765,0.7805669903755188,0.5509219765663147
26,0,0,0,90,MC,Burnley,Brighton,1,2,2020-07-26,12022,2019,411238,0.04078133404254913,0,1,0,0,0.40707525610923767,0.36629393696784973
27,0,2,0.06525832414627075,90,MC,Norwich,Burnley,0,2,2020-07-18,12008,2019,409684,0.037551771849393845,0,1,0,0.06525832414627075,0.9015542268753052,0.8839741945266724
28,0,1,0.08592762053012848,87,MC,Burnley,Wolverhampton Wanderers,1,1,2020-07-15,11994,2019,408630,0,0,0,0,0.08592762053012848,0.2537494897842407,0.2537494897842407
29,0,0,0,90,MC,Liverpool,Burnley,1,1,2020-07-11,11986,2019,407436,0,0,0,0,0,0.035387296229600906,0.035387296229600906
30,0,0,0,90,MC,West Ham,Burnley,0,1,2020-07-08,11982,2019,406534,0,0,0,0,0,0.18042443692684174,0.18042443692684174
31,0,0,0,90,MC,Burnley,Sheffield United,1,1,2020-07-05,11963,2019,405550,0,0,0,0,0,0.01395915076136589,0.01395915076136589
32,0,1,0.061370428651571274,90,MR,Crystal Palace,Burnley,0,1,2020-06-29,11957,2019,403939,0.043923478573560715,0,1,0,0.061370428651571274,0.07785379141569138,0.03393030911684036
33,0,2,0.10548782348632812,90,MR,Burnley,Watford,1,0,2020-06-25,11943,2019,402676,0,0,0,0,0.10548782348632812,0.22862014174461365,0.12313232570886612
34,0,0,0,90,MR,Manchester City,Burnley,5,0,2020-06-22,11939,2019,401957,0,0,0,0,0,0,0
35,0,0,0,1,Sub,Burnley,Bournemouth,3,0,2020-02-22,11907,2019,387219,0,0,0,0,0,0,0
