,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,90,DC,Aston Villa,Manchester City,1,2,2021-04-21,14746,2020,464704,0,0,0,0,0,0,0
1,0,1,0.363640695810318,90,DC,Liverpool,Aston Villa,2,1,2021-04-10,14739,2020,461194,0,0,0,0,0.363640695810318,0.0849703699350357,0.0849703699350357
2,0,1,0.08865854889154434,90,DC,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460381,0,0,0,0,0.08865854889154434,0.10063564777374268,0.10063564777374268
3,0,0,0,90,DC,Aston Villa,Tottenham,0,2,2021-03-21,14606,2020,458943,0,0,0,0,0,0.3103383779525757,0.3103383779525757
4,0,1,0.05237196013331413,90,DC,Newcastle United,Aston Villa,1,1,2021-03-12,14712,2020,455951,0,0,0,0,0.05237196013331413,0.41390886902809143,0.41390886902809143
5,0,2,0.6785486936569214,90,DC,Aston Villa,Wolverhampton Wanderers,0,0,2021-03-06,14695,2020,454750,0,0,0,0,0.6785486936569214,0.05972420796751976,0.05972420796751976
6,0,1,0.057795051485300064,90,DC,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453798,0,0,0,0,0.057795051485300064,0.16368170082569122,0.16368170082569122
7,0,0,0,90,DC,Leeds,Aston Villa,0,1,2021-02-27,14691,2020,452514,0,0,0,0,0,0,0
8,0,1,0.63396817445755,90,DC,Aston Villa,Leicester,1,2,2021-02-21,14676,2020,451149,0.04703236743807793,0,1,0,0.63396817445755,0.07267122715711594,0.07267122715711594
9,0,0,0,90,DC,Brighton,Aston Villa,0,0,2021-02-13,14666,2020,449294,0,0,0,0,0,0.0180106982588768,0.0180106982588768
10,0,0,0,90,DC,Aston Villa,Arsenal,1,0,2021-02-06,14655,2020,447362,0,0,0,0,0,0,0
11,0,0,0,90,DC,Aston Villa,West Ham,1,3,2021-02-03,14645,2020,447215,0.046144258230924606,0,1,0,0,0.1023857444524765,0.1023857444524765
