,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,42,Sub,West Ham,Leicester,3,2,2021-04-11,14744,2020,461897,0,0,0,0,0,0,0
1,0,0,0,50,DL,Leicester,Arsenal,1,3,2021-02-28,14690,2020,452699,0,0,0,0,0,0,0
2,0,1,0.03152850642800331,90,DL,Aston Villa,Leicester,1,2,2021-02-21,14676,2020,451165,0.046844299882650375,0,1,0,0.03152850642800331,0.11428805440664291,0.06744375079870224
3,0,0,0,90,DL,Crystal Palace,Leicester,1,1,2020-12-28,14594,2020,438339,0.03454742208123207,0,1,0,0,0.08084138482809067,0.08084138482809067
4,0,0,0,48,DML,Leicester,Fulham,1,2,2020-11-30,14532,2020,430811,0,0,0,0,0,0,0
5,0,0,0,48,DML,Leicester,Wolverhampton Wanderers,1,0,2020-11-08,14510,2020,427055,0,0,0,0,0,0,0
6,0,1,0.06410790234804153,90,DML,Leeds,Leicester,1,4,2020-11-02,14498,2020,425737,0,0,0,0,0.06410790234804153,0.06410790234804153,0
7,0,0,0,90,DML,Leicester,Manchester United,0,2,2020-07-26,12018,2019,411476,0.199619859457016,0,3,0,0,0.3801470994949341,0.2923617959022522
8,0,0,0,90,DML,Tottenham,Leicester,3,0,2020-07-19,12010,2019,409803,0.1915411353111267,0,3,0,0,0.337715208530426,0.3143834173679352
9,0,0,0,90,DML,Leicester,Sheffield United,2,0,2020-07-16,11998,2019,409118,0.23882080614566803,1,3,0,0,0.6609907150268555,0.6609907150268555
